TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
A.SARABHAI  ,20231005,39.72,39.72,39.72,39.72,100802
ANDHRA PETRO,20231005,81.48,81.50,78.10,78.51,87590
UTIQUE      ,20231005,6.07,6.21,5.80,6.05,38937
ARUNAHTEL   ,20231005,16.32,16.94,15.47,16.00,12249
ATV PROJECTS,20231005,15.13,15.13,15.13,15.13,42100
BANCO PROD. ,20231005,506.80,507.55,496.60,499.00,16946
BANNARI AMAN,20231005,2628.95,2628.95,2571.20,2583.60,364
BEML LTD    ,20231005,2306.60,2375.00,2305.00,2313.05,5947
BHARAT ELECT,20231005,139.25,141.35,138.20,138.95,388353
BHANSALI ENG,20231005,88.05,94.35,88.05,93.50,141005
BIHAR SPONGE,20231005,11.49,11.49,10.61,11.39,111066
BINANI IND. ,20231005,15.26,15.26,15.26,15.26,17278
DISA INDIA  ,20231005,14059.95,14175.05,13716.00,14000.00,76
QUESTCAP    ,20231005,274.40,274.40,265.55,270.00,213
BPL LTD.    ,20231005,80.60,81.88,79.50,79.97,33341
CENTURY EXT ,20231005,16.99,17.20,16.53,16.59,72821
HIND.PETRO  ,20231005,255.10,260.60,252.20,253.65,284051
IFCI LTD    ,20231005,23.97,24.25,22.63,23.24,7619208
MAHA.TELE   ,20231005,30.01,30.60,29.27,29.56,492858
STATE BANK  ,20231005,590.85,594.40,587.25,592.25,235839
STEEL AUTH. ,20231005,89.54,90.12,88.50,88.62,1104699
IDBI BANK L ,20231005,70.19,70.59,68.31,68.56,562120
DIAMINES&CHM,20231005,535.60,540.00,523.75,526.70,2818
ELANTAS     ,20231005,7998.00,8124.00,7862.00,8062.25,983
FGP LTD.    ,20231005,6.07,6.07,6.07,6.07,101
P.H.CAPITAL ,20231005,72.90,72.90,69.50,69.50,166
COCKERILL   ,20231005,2800.00,2838.00,2781.10,2791.05,1251
UFLEX LTD   ,20231005,452.00,452.00,441.00,445.10,5927
FOSECO INDIA,20231005,3398.10,3398.10,3339.50,3349.25,58
GANESH BENZO,20231005,148.70,151.45,148.70,150.75,21500
METROGLOBL  ,20231005,91.74,91.74,88.50,90.24,10425
KANSAI NERO ,20231005,327.00,327.00,322.05,323.50,12755
GOODRICKE   ,20231005,199.75,202.70,196.00,199.25,9735
GTN INDUS   ,20231005,32.20,32.20,32.11,32.11,2047
GUJ.LEASE   ,20231005,3.36,3.70,3.36,3.70,4446
HCL INFOSYS ,20231005,16.06,16.60,16.00,16.30,96407
HIND.CONSTN.,20231005,27.35,27.99,26.88,27.76,3556236
HIND.OIL EXP,20231005,163.20,164.55,159.95,163.35,122831
HINDUS.ZI   ,20231005,305.95,307.40,302.60,304.80,26278
NDLVENTURE  ,20231005,147.00,147.00,140.50,146.30,3250
HMT LTD.    ,20231005,53.26,53.26,53.26,53.26,8058
PRAG BOSIMI ,20231005,3.09,3.09,2.86,2.95,8533
I.G.PETRO   ,20231005,530.25,530.55,521.30,523.30,2086
IND.GLYCOLS ,20231005,701.35,709.50,698.85,701.70,1844
IND.LEAS.DEV,20231005,7.21,7.21,7.21,7.21,11
MARGO FIN   ,20231005,28.99,33.78,28.85,31.93,15815
INFOSYS LTD ,20231005,1452.10,1474.95,1452.10,1462.45,341800
INGERSOLL   ,20231005,2855.00,2873.60,2823.95,2867.95,873
INTER.TRAVEL,20231005,365.00,384.00,363.00,378.25,16750
AGRO TECH FO,20231005,822.90,824.00,806.00,812.20,22
JAIN IRRIG  ,20231005,62.00,64.26,61.50,63.27,663828
JASCH INDUST,20231005,332.35,332.35,332.35,332.35,103605
JCT LTD     ,20231005,3.00,3.11,2.83,3.04,3983455
JINDAL POLYF,20231005,676.95,694.80,666.10,688.55,5324
JSWSL       ,20231005,760.00,761.00,753.00,755.70,25827
UMANG DAIR  ,20231005,71.81,74.73,70.81,71.30,6690
KAJARIA CER.,20231005,1358.95,1358.95,1324.10,1328.00,4897
KAKATIYA CEM,20231005,220.00,223.10,217.95,221.65,2758
KALYANI STEL,20231005,521.20,525.45,488.35,491.45,20362
KANELIND    ,20231005,1.45,1.52,1.45,1.46,491
KG DENIM    ,20231005,29.45,31.95,28.35,29.75,10021
KINETIC ENG.,20231005,139.75,139.80,137.15,139.25,10546
KIRL.BROS.  ,20231005,845.00,888.00,836.00,883.65,5921
KIRL INDUS  ,20231005,3137.55,3150.00,3124.05,3132.70,4
KIRL.FERROUS,20231005,470.05,479.10,465.00,466.55,6504
ENVAIN ELECT,20231005,233.70,233.70,233.70,233.70,2207
KOTAK MAH.BK,20231005,1730.00,1746.50,1721.60,1734.10,41834
KRIFILIND   ,20231005,4.49,4.49,4.40,4.40,107
L.G.BALKRISH,20231005,1078.95,1078.95,1021.90,1048.10,3063
TRENT LTD.  ,20231005,2062.75,2062.75,2031.70,2046.55,9092
LIC HOUS.FIN,20231005,470.00,474.20,465.50,470.90,51285
LUPIN LTD.  ,20231005,1172.70,1172.70,1143.00,1148.45,10917
HYBRIDFIN   ,20231005,7.93,7.93,7.93,7.93,200
MAFATLAL IND,20231005,158.70,163.50,156.00,163.50,237523
MAH.SEAMLESS,20231005,605.00,620.00,602.40,606.60,8009
MAH.SCOOTER ,20231005,7428.65,7644.95,7428.65,7529.40,235
MAJESTIC AUT,20231005,184.10,188.00,183.65,186.70,3009
MANALI PETRO,20231005,65.35,68.00,64.94,67.68,115395
BARODA RAYON,20231005,168.50,173.30,168.50,170.45,2735
MID INDIA IN,20231005,8.49,8.49,7.87,8.47,6995
MIRC ELECT  ,20231005,18.70,19.99,18.65,18.93,220112
CENTURY ENKA,20231005,421.85,424.40,420.30,420.60,699
LORDS CHLORO,20231005,164.20,164.20,162.55,162.95,368
SPICEJET LTD,20231005,35.90,36.07,34.45,34.78,1231092
MOREPEN LAB.,20231005,36.41,36.90,36.01,36.23,107632
MRF LTD.    ,20231005,107630.00,107686.70,106685.40,106746.30,146
HEIDEL CEM  ,20231005,190.90,198.25,189.60,194.90,152852
NAHAR SPG.  ,20231005,260.15,262.05,256.35,258.75,2354
NAT.PEROXIDE,20231005,1160.35,1160.35,1160.35,1160.35,2139
NIIT LTD.   ,20231005,119.40,123.60,119.25,120.45,56920
JAYKAY      ,20231005,71.13,72.50,71.13,72.32,12805
NIRLON      ,20231005,410.05,414.65,410.00,410.25,1333
ONGC CORPN  ,20231005,181.45,184.00,181.15,182.15,260219
OIL COUNTRY ,20231005,23.24,23.42,23.00,23.42,42880
ORIENT HOTEL,20231005,89.89,89.89,86.05,86.81,29106
OSWAL AGRO. ,20231005,35.74,35.74,33.85,34.93,71052
INDIAN SUCRO,20231005,92.00,93.20,89.20,90.75,32502
PANYAM CEMEN,20231005,12.47,12.47,12.47,12.47,314
PIDILITE    ,20231005,2430.00,2437.40,2420.00,2429.00,11483
SURYA ROSHNI,20231005,949.80,970.05,936.45,968.00,8119
PRIME SECUR.,20231005,147.55,151.95,147.55,148.70,2087
PUN.COMMUNI.,20231005,45.00,47.80,44.50,45.51,16710
RSWM  LTD   ,20231005,190.15,191.00,187.95,189.60,2607
RAJSH.SUGAR ,20231005,51.99,53.30,51.20,51.62,7797
RALLIS INDIA,20231005,213.00,214.45,210.10,211.20,42019
RAMA PAPER  ,20231005,22.80,23.88,21.66,23.80,1166
RAMA PETRO  ,20231005,4.08,4.45,4.08,4.45,810
RAPICUT CARB,20231005,61.76,64.87,61.76,64.60,2553
WELSPLSOL   ,20231005,36.44,36.90,36.01,36.75,191906
ROLTA (I)   ,20231005,2.10,2.20,2.10,2.20,53742
RUBFILA INT.,20231005,82.06,83.40,81.95,83.15,51781
SALORA INT. ,20231005,49.00,49.00,49.00,49.00,3054
SHREE CEMENT,20231005,25583.25,25939.25,25480.00,25736.35,331
SHREE KRISHN,20231005,28.92,28.92,28.92,28.92,17
SUNDARAM FAS,20231005,1267.80,1276.75,1246.00,1254.00,2119
SUNFLAG IRON,20231005,193.00,195.95,191.05,191.55,14897
SUPREME PET ,20231005,505.05,535.00,505.05,521.50,32351
SWARAJ ENGIN,20231005,1990.80,1990.80,1965.10,1973.30,176
THIRUMALAI  ,20231005,214.30,214.30,210.85,211.80,9973
TIMEX GROUP ,20231005,157.00,157.00,153.50,154.15,16703
TORRENT PHAR,20231005,1876.90,1876.90,1843.00,1849.50,2883
TRANSCHEM   ,20231005,23.90,24.35,22.41,23.60,6348
UTLINDS     ,20231005,2.30,2.30,2.20,2.23,12745
UNIPHOS ENT.,20231005,162.60,162.60,158.40,159.80,1505
VARD HOLDNG ,20231005,3021.95,3042.00,2995.80,3015.05,43
WEST COAS PA,20231005,711.60,733.00,705.55,707.15,22886
HIND.ORG.CHM,20231005,31.43,37.00,31.43,36.53,1649118
MPIL CORP L ,20231005,991.10,991.10,991.10,991.10,16
PAS.ACRYLON ,20231005,38.65,40.56,38.15,40.30,62684
PROCTER &GAM,20231005,17785.00,18004.90,17726.95,17808.15,147
MUKAND LTD. ,20231005,165.70,167.85,163.55,163.95,8143
HARR.MALAYAL,20231005,158.95,161.20,156.45,157.45,1757
BAJ HOLD INV,20231005,6820.75,6857.05,6643.20,6671.90,3179
HIND.MOTORS ,20231005,15.04,15.40,15.04,15.26,65246
LARSEN & TOU,20231005,3043.95,3114.00,3034.00,3097.35,66839
MAH & MAH   ,20231005,1529.00,1549.90,1513.75,1540.85,43222
PREMIER LTD ,20231005,3.31,3.34,3.31,3.34,737
BHARAT PET. ,20231005,344.05,347.65,342.55,344.35,238780
SIEMENS LTD.,20231005,3547.95,3554.35,3505.05,3520.05,66213
VOLTAS LTD  ,20231005,875.05,883.20,872.85,880.25,10716
NOVARTIS    ,20231005,729.20,735.50,719.45,722.95,661
PFIZER LTD. ,20231005,3916.05,3970.00,3916.05,3960.15,2133
HIND UNI LT ,20231005,2519.95,2524.95,2495.30,2522.30,44090
NOCIL LTD   ,20231005,225.05,229.55,225.05,226.70,62670
TATA CHEM.  ,20231005,1027.35,1027.35,1006.60,1009.80,26810
T.P.L.      ,20231005,91.05,95.19,91.05,92.02,64022
NESTLE (I)  ,20231005,23149.95,23149.95,22778.70,22923.30,2453
INDIAN HOTEL,20231005,411.00,419.20,408.05,417.40,182502
ITC LTD.    ,20231005,440.00,440.50,435.10,436.00,180669
MODI RUBBER ,20231005,75.06,75.06,75.06,75.06,10
DALAL ST INV,20231005,288.55,288.55,288.55,288.55,118
INDUS.INV.TR,20231005,107.00,107.00,107.00,107.00,164
INDUS.&PRUD.,20231005,3663.00,3702.00,3576.00,3630.45,31
TATA INVEST.,20231005,3387.95,3462.00,3336.50,3382.45,20622
PRISMX      ,20231005,1.63,1.63,1.63,1.63,203043
MOTOR&GEN.FI,20231005,32.00,32.00,31.80,31.90,200
WALCHAND PF ,20231005,179.00,184.85,171.00,171.10,3620
SWASTIK SAFE,20231005,4.95,4.95,4.95,4.95,500
W.H.BRADY   ,20231005,432.00,432.00,407.25,411.50,860
SHA ENG PLA ,20231005,1852.10,1884.95,1800.00,1851.55,1683
BOM.BURMAH  ,20231005,1249.95,1253.20,1229.00,1235.85,2536
BOM.CYCLE   ,20231005,1134.85,1134.85,1080.00,1087.20,192
MULLER & PHI,20231005,233.55,233.55,211.55,233.55,371
AMALGAMATED ,20231005,35.18,35.18,35.18,35.18,1
INDIA NIVEH ,20231005,26.39,26.39,26.39,26.39,7263
CHOWGULE ST ,20231005,14.05,14.50,13.70,14.01,11130
GLOBAL OFFS ,20231005,35.17,35.18,35.15,35.15,62909
ASIIL       ,20231005,17.90,18.34,17.90,18.06,120980
SAGAR CEM.  ,20231005,232.40,241.00,232.40,236.50,8286
HEMADRI CEM ,20231005,77.92,77.92,77.92,77.92,1306
MANGALAM CEM,20231005,363.20,375.00,362.95,370.35,14405
N C L IND.  ,20231005,231.85,236.00,220.45,222.90,112031
SAURAS.CEM. ,20231005,89.70,92.00,88.00,91.71,707563
SRI DIGV CEM,20231005,92.75,92.75,91.24,92.08,28924
LERTHAI     ,20231005,276.00,280.00,276.00,280.00,23
TRIVENI GLAS,20231005,17.89,17.89,16.50,17.31,13606
NILACHAL REF,20231005,44.10,44.10,38.55,39.77,626
ANDPAPER    ,20231005,592.70,615.10,588.50,598.40,16978
ORIENT PAPER,20231005,51.40,51.54,50.15,50.66,152873
CITADEL     ,20231005,26.83,27.99,26.20,26.94,1777
ROLLATAINER ,20231005,1.14,1.15,1.10,1.15,159214
SESHA.PAPER ,20231005,380.95,386.55,375.50,379.00,7281
NATHIND     ,20231005,61.70,64.20,61.70,64.14,8156
VAPI PAPER  ,20231005,94.00,94.00,92.15,92.95,342
DCM LTD.    ,20231005,87.15,88.50,83.53,84.27,19476
FORBES & CO ,20231005,680.20,684.30,664.95,668.00,2787
H.P.COTTON  ,20231005,108.10,108.10,102.30,103.95,1048
UNITEDINT   ,20231005,48.34,49.99,48.34,48.55,3336
KATARE SPG. ,20231005,253.25,264.00,253.10,259.95,470
LAKSHMI MILL,20231005,4300.00,4300.00,4170.00,4173.70,329
VARDH TEXT  ,20231005,371.05,377.95,368.75,370.65,3804
PENLAND LTD ,20231005,31.23,31.70,30.50,31.27,52567
PASUPATI SPG,20231005,24.17,24.17,24.17,24.17,20
PHOENIX MILL,20231005,1816.00,1820.00,1730.50,1772.70,8589
MARATHON NEX,20231005,427.00,434.30,419.80,426.35,16107
RAJA BAHADUR,20231005,4200.00,4200.00,4150.00,4190.00,127
REL.CHEMOTX ,20231005,220.80,227.70,218.35,224.90,10203
SIMPLEX REAL,20231005,111.20,111.90,106.00,110.00,171
SWAN ENG    ,20231005,283.65,289.55,283.50,284.05,24582
VICTORIA MIL,20231005,4095.00,4095.00,3988.00,4006.75,44
SVARAJ TRAD ,20231005,6.17,6.29,6.06,6.22,2876
ZODIAC VEN  ,20231005,13.98,13.98,13.22,13.56,25764
VEER ENERGY ,20231005,16.19,16.19,15.31,15.87,39612
SWIL        ,20231005,44.65,44.65,44.65,44.65,137
TILAK       ,20231005,4.80,4.95,4.70,4.77,248087
KKFIN       ,20231005,26.65,26.65,26.31,26.34,12178
WAGEND      ,20231005,0.69,0.70,0.69,0.69,44447
MEDIA ONE   ,20231005,44.25,46.70,44.25,45.90,1216
MODELLA WOOL,20231005,73.15,73.15,73.15,73.15,144
MODIPON     ,20231005,38.85,39.00,38.65,39.00,752
SHRI DINESH ,20231005,530.00,530.00,508.60,509.65,3191
SRF LIMITED ,20231005,2259.95,2265.90,2240.00,2259.85,6953
SIYARAM SILK,20231005,559.00,571.35,559.00,565.05,986
SWAD.POLYTEX,20231005,48.24,48.25,46.01,47.78,10928
SHREE MFG CO,20231005,11.75,11.75,11.75,11.75,1
BHARAT BIJLE,20231005,3655.55,3706.10,3629.40,3683.90,275
ELPRO INTER ,20231005,79.01,79.84,77.50,78.46,112440
GEE LTD     ,20231005,86.20,87.50,84.50,85.04,14852
HIND.RECT   ,20231005,339.80,346.80,339.80,346.80,2478
ZENSAR TECH.,20231005,524.05,539.65,524.05,536.55,31825
JYOTI LTD.  ,20231005,62.12,62.12,62.12,62.12,8316
JSL LTD.    ,20231005,502.90,502.90,502.90,502.90,7
KAYCEE IND  ,20231005,11705.00,12100.00,11600.00,11948.05,32
INDOKEM LTD.,20231005,110.80,112.65,110.50,110.60,2091
PANA ENERG  ,20231005,383.70,383.70,383.70,383.70,20980
NELCO LTD.  ,20231005,799.50,799.50,778.60,781.55,4994
PERM MAGNETS,20231005,1444.80,1465.00,1425.05,1450.20,3525
HIGH ENERGY ,20231005,565.00,565.00,549.05,552.15,10748
STD.BATTERY ,20231005,44.95,44.95,41.98,42.04,23586
UNIV.CABLE  ,20231005,491.10,502.00,491.10,494.60,10336
W.S.INDUSTR.,20231005,100.55,102.70,100.15,100.85,5845
DELTON CABLE,20231005,133.50,133.50,133.50,133.50,16607
LAKSHMI ELEC,20231005,1538.95,1538.95,1491.00,1499.80,1918
MODULEX     ,20231005,10.84,11.29,10.65,10.88,18347
CONFINT     ,20231005,8.90,8.90,8.90,8.90,10593
RELTD       ,20231005,63.11,68.99,63.11,68.10,41788
EMPOWER     ,20231005,1.00,1.00,1.00,1.00,1406166
MULTI-PURPOS,20231005,8.10,8.94,8.10,8.94,6731
NYSSACORP   ,20231005,5.70,5.90,5.59,5.64,36084
FLOMIC      ,20231005,91.22,91.22,86.35,87.68,2202
KRISHNA VEN ,20231005,61.00,65.24,59.90,65.24,20042
GANESH HOLDI,20231005,61.00,61.00,61.00,61.00,50
UNI ABEX    ,20231005,2304.35,2304.35,2304.35,2304.35,420
SARDA ENMIN ,20231005,220.70,221.00,213.50,214.75,9564
BHAGWATI AUT,20231005,607.00,623.85,600.45,609.30,1848
BOM.WIRE ROP,20231005,38.04,38.04,38.04,38.04,1499
I BRIGHT ST ,20231005,24.09,24.84,24.09,24.84,452
IND.HUME PIP,20231005,257.95,258.00,217.00,244.90,3093
INVEST &PREC,20231005,490.00,494.90,470.00,491.05,5484
INFORMEDTEC ,20231005,81.78,81.78,74.00,75.16,5788
KAIRA CAN CO,20231005,2348.40,2375.00,2266.20,2266.20,167
ORIENTCER   ,20231005,37.00,37.40,36.25,36.42,36046
NATIONAL STD,20231005,4701.05,4809.85,4700.00,4771.30,63
RATHI ST    ,20231005,22.39,22.39,22.39,22.39,4625
DUNCANENG   ,20231005,443.95,443.95,415.00,418.90,1097
SANDUMA     ,20231005,1497.95,1535.00,1478.80,1503.30,6806
STOVAC IND. ,20231005,2437.80,2444.00,2400.50,2436.45,709
TATA YODOGAW,20231005,89.25,92.40,85.45,89.61,6063
WELCAST     ,20231005,771.10,775.10,771.10,775.10,801
AUTO COR.GOA,20231005,1513.50,1539.00,1500.00,1504.55,2337
SETCO AUTO  ,20231005,6.60,6.81,6.55,6.64,16347
SCOOTERS IND,20231005,32.58,32.59,32.02,32.17,5808
TALBROS AUTO,20231005,1075.95,1075.95,1040.80,1050.40,1796
ZF STEERING ,20231005,734.75,754.60,730.00,751.15,4430
TIL LTD.    ,20231005,289.00,289.00,273.00,280.00,1250
JAINEX      ,20231005,164.00,164.00,163.95,163.95,54
ALFRED HERB ,20231005,795.20,825.00,794.10,823.80,316
VELJAN      ,20231005,2100.00,2120.00,2050.40,2070.40,120
DYNAMAT.TECH,20231005,4600.05,4663.25,4515.05,4581.85,1671
G.G.DANDEKAR,20231005,67.95,67.95,67.00,67.80,880
KIRLOSAR PN ,20231005,672.00,683.05,665.85,681.00,7286
KPT         ,20231005,385.10,397.90,375.25,379.05,7209
LAXMI AUTOLM,20231005,2003.80,2050.00,1990.00,1998.25,389
MANUGRAPH IN,20231005,22.05,22.99,22.00,22.09,809
MONOTYPE IND,20231005,0.57,0.57,0.57,0.57,3088248
NESCO LTD   ,20231005,677.00,685.00,673.30,674.80,2374
INTEGRA ENG ,20231005,236.90,236.90,231.30,232.25,24997
SEMAC       ,20231005,2300.00,2320.50,2300.00,2320.50,203
WENDT(INDIA),20231005,14493.15,14541.60,14385.30,14434.10,28
SHYAMKAM INV,20231005,3.43,3.78,3.43,3.69,10828
MAHA CORP   ,20231005,1.16,1.19,1.16,1.16,276370
ZEE ENTER   ,20231005,259.95,262.80,257.55,258.30,211180
SKYL MILLAR ,20231005,10.50,10.90,10.22,10.79,1746
BIMETAL BEAR,20231005,640.40,640.90,625.00,626.30,894
BRADY MORRIS,20231005,423.60,424.00,423.60,423.80,1886
LATIMMETAL  ,20231005,16.21,16.21,16.21,16.21,82642
DECCAN BEAR.,20231005,35.15,35.15,35.15,35.15,100
HIMTEK      ,20231005,118.00,119.70,114.60,116.05,1988
HERC.HOISTS ,20231005,316.20,317.80,313.95,315.85,823
AQFINTECH   ,20231005,644.30,653.70,642.45,652.05,5958
IFB IND.LTD.,20231005,900.75,901.10,884.00,892.20,660
SINGER INDIA,20231005,94.30,97.00,94.20,96.87,182170
INTER.COMBUS,20231005,1091.95,1091.95,1049.70,1090.00,2130
JOSTS ENG.  ,20231005,448.55,460.00,440.65,457.25,3928
SNL BEARINGS,20231005,362.45,368.25,361.05,362.40,2609
JAIPAN INDUS,20231005,39.98,39.98,38.42,38.42,1181
MANCREDIT   ,20231005,102.00,102.50,98.10,99.26,14807
TRF LTD.    ,20231005,243.60,243.60,236.20,237.85,3859
WPIL LTD.   ,20231005,2900.00,2906.95,2816.75,2891.25,2996
KENNAMETAL  ,20231005,2651.90,2654.20,2577.35,2601.40,413
HINDHARD    ,20231005,515.00,528.35,515.00,528.35,4870
TRITON VALVE,20231005,1585.60,1618.00,1570.00,1602.90,440
SUDAL INDUS ,20231005,11.89,11.89,11.66,11.66,92
PRAKASH IND.,20231005,139.25,142.10,137.65,139.40,49922
STANROSE MAF,20231005,80.53,82.00,80.53,81.95,35
PANKAJPIYUS ,20231005,123.45,123.45,118.00,123.45,3666
PARNAXLAB   ,20231005,91.03,91.03,91.03,91.03,2047
INTELL CAP  ,20231005,97.18,97.18,95.45,97.17,498511
VISAGAR POL ,20231005,1.00,1.01,0.96,0.99,189192
GCKL        ,20231005,13.74,13.74,13.00,13.14,4928
STYRENIX    ,20231005,1040.05,1088.05,1040.05,1049.20,1774
AMINES&PLAST,20231005,127.00,133.00,125.15,127.75,18781
ANUH PHARMA ,20231005,132.85,132.95,129.30,130.00,14174
CHEMO PHARMA,20231005,28.00,28.80,28.00,28.80,165
HEUBACHIND  ,20231005,451.85,451.85,435.00,439.25,8599
FERMENTA    ,20231005,160.00,161.90,158.00,161.40,6338
JAYSHRI CHEM,20231005,7.80,8.20,7.80,8.08,19897
KANORIA CHEM,20231005,135.80,137.10,133.65,134.10,1946
KELTECH EN. ,20231005,1647.10,1670.00,1647.10,1665.50,109
KEMP & CO.  ,20231005,949.80,950.00,949.80,950.00,8
NITTA GELA  ,20231005,812.00,823.40,809.00,822.95,6775
M.P.AGRO IND,20231005,7.70,7.70,7.70,7.70,66
ORIENT.CARB.,20231005,799.00,800.05,781.60,784.25,701
AMAL PRODUCT,20231005,294.55,294.55,288.00,289.10,2815
POLYCHEM    ,20231005,2126.40,2127.00,2126.40,2126.40,443
PUN.CHEM    ,20231005,1114.50,1116.05,1092.20,1100.65,1019
GUJCHEM DIST,20231005,65.68,65.68,65.68,65.68,94
SADHANA NITR,20231005,81.05,81.28,79.05,79.71,22448
SUDARSH.CHEM,20231005,484.90,486.40,481.30,485.25,1652
TECIL CHEM. ,20231005,18.33,18.33,18.33,18.33,36
ULTRAMARINE ,20231005,408.45,412.90,404.00,411.50,25288
TRANSPEK    ,20231005,1880.05,1917.90,1851.25,1866.40,3054
MYS PETRO   ,20231005,145.60,150.50,145.60,150.20,71
TUTIALKA    ,20231005,79.40,93.24,77.31,92.38,1630763
PRIMO       ,20231005,56.80,59.85,56.07,59.13,1532295
TANFAC IND. ,20231005,1926.05,2013.80,1926.05,2013.80,17604
GUJ.PETRO   ,20231005,75.41,75.41,75.41,75.41,1345
GUJ.THEMIS. ,20231005,1029.00,1049.00,1005.00,1020.45,17936
SCBL        ,20231005,2.48,2.48,2.48,2.48,659
JAYSN DYEST ,20231005,78.01,82.00,78.01,79.64,358
MAKERS LAB. ,20231005,107.50,116.00,106.05,108.50,8529
CONT.CHEM   ,20231005,59.06,62.01,59.00,62.01,176
J.B.CHEMICAL,20231005,1504.00,1507.60,1465.00,1498.25,4658
ADV.PETROCH.,20231005,155.15,158.25,155.15,158.25,13
BL.CHIP TEX ,20231005,133.00,140.80,132.25,136.70,1453
JAGATJIT IND,20231005,126.50,131.10,126.00,131.10,46586
KESAR ENT.  ,20231005,97.00,98.00,95.00,96.31,868
TILAKNAG IND,20231005,204.05,211.65,204.05,209.00,57374
EMERALL     ,20231005,134.60,134.60,134.60,134.60,130
SAKTHI SUGAR,20231005,32.35,33.20,31.76,32.01,92846
WALCHANDNGR ,20231005,123.00,123.00,123.00,123.00,5461
KOTHARI FERM,20231005,102.00,105.00,88.20,92.64,417519
CAPROLA.CHEM,20231005,67.50,71.25,67.50,68.06,1205
RANA SUGARS ,20231005,27.94,27.94,26.85,27.14,85319
PICCADILY SU,20231005,34.50,34.50,34.50,34.50,30338
SOM DISTILL.,20231005,383.00,389.80,378.05,381.55,58614
CJ GELATIN  ,20231005,23.50,24.35,23.40,23.40,2039
ASSO.ALCOHOL,20231005,457.00,473.00,457.00,464.40,4591
IVP LIMITED ,20231005,164.20,170.90,164.20,165.45,905
KLRFM       ,20231005,196.55,206.25,195.00,199.65,6109
MILKFOOD    ,20231005,648.95,648.95,583.10,622.20,1521
POLSON LTD. ,20231005,13055.00,13150.00,13000.00,13000.00,31
WIPRO LTD.  ,20231005,407.35,410.55,405.00,406.70,115705
ORIENT BEVER,20231005,167.00,198.70,167.00,195.15,58608
DHAN AGRI   ,20231005,836.00,856.00,836.00,839.05,4872
TTK HEALTHCA,20231005,1200.00,1325.05,1145.75,1154.60,283
TGVSL       ,20231005,112.60,115.85,111.80,113.75,207919
LIME CHEM.  ,20231005,30.70,33.58,29.95,33.58,140789
KANPUR PLAST,20231005,122.95,125.20,121.50,121.85,366
TAINWALA CH.,20231005,133.50,139.00,132.70,136.90,2353
JAGSON PHAR ,20231005,419.60,426.00,417.00,422.45,832
KHAITAN CHEM,20231005,62.55,65.35,62.55,64.91,2647
UNITED LEA(N,20231005,24.70,24.70,24.70,24.70,600
NATI. OXYGEN,20231005,113.65,113.65,110.00,111.80,1126
WIRES FABRIK,20231005,145.30,152.40,143.15,148.60,1869
ANSALHSG    ,20231005,8.18,8.18,8.18,8.18,20713
COMPUTER PNT,20231005,6.32,6.32,6.32,6.32,38902
MAC CHARLES ,20231005,470.00,484.95,470.00,471.80,104
ADDI IND.   ,20231005,55.09,61.86,50.10,51.21,83994
PION INVEST ,20231005,32.62,32.80,32.05,32.51,776
ASHNOOR TEX.,20231005,39.35,40.99,39.35,40.08,1191
UNITECH LTD ,20231005,2.51,2.65,2.51,2.51,3759489
VIP INDUS.  ,20231005,667.00,667.00,658.00,659.15,11963
LKP FIN     ,20231005,99.01,99.90,98.00,98.37,3199
BAJAJ STEEL ,20231005,1086.30,1105.00,1076.00,1078.85,3244
KIDUJA INDIA,20231005,81.70,81.70,81.70,81.70,218
KEY CORP.LTD,20231005,55.00,56.85,55.00,56.60,1331
GUJ.HOTELS  ,20231005,156.50,156.95,153.00,153.65,1394
PARA. COSMET,20231005,42.00,42.00,41.00,41.00,605
JINDAL HOTL ,20231005,44.55,46.68,44.26,45.68,1833
SIMMONDS-MAR,20231005,62.98,63.59,62.98,63.59,11023
BNALTD      ,20231005,305.20,309.95,305.20,308.00,540
HAWKINS COOK,20231005,7149.95,7399.95,7052.15,7356.85,1381
WARREN TEA  ,20231005,52.85,52.85,51.61,52.06,535
COCHIN MALA ,20231005,100.00,100.00,99.99,99.99,15
BEST E.HOTEL,20231005,22.17,22.40,20.62,21.42,22868
NEELAMALAI  ,20231005,3304.50,3424.70,3304.50,3424.70,5
IST LTD.    ,20231005,722.00,722.40,709.00,713.75,575
NITINCAST   ,20231005,480.05,485.95,470.40,483.70,177
SMIFS CAPITA,20231005,42.16,43.85,40.58,41.22,11078
EVEREST INDS,20231005,1126.90,1144.25,1108.45,1132.25,604
IRONWOOD    ,20231005,24.10,24.93,22.99,23.00,1024
MSR INDIA   ,20231005,13.12,13.19,12.22,12.91,70814
PANASON CAR ,20231005,458.70,475.85,458.70,465.10,4898
FINKURVE    ,20231005,76.98,76.98,71.55,74.01,843
HB LEAS.PUB ,20231005,6.53,6.53,6.53,6.53,695
SULABH ENG. ,20231005,6.71,6.71,6.71,6.71,67140
FRONTCAP    ,20231005,4.45,4.45,4.04,4.30,12113
SATPROP LTD ,20231005,0.90,0.91,0.87,0.90,3959
RUCHI INFRA.,20231005,15.00,15.71,14.98,15.71,359386
VJTFEDU     ,20231005,62.00,64.05,62.00,64.05,1112
VOLTAIR LEAS,20231005,11.11,11.11,11.11,11.11,922
