TICKER, DATE, OPEN, HIGH, LOW, CLOSE, VOLUME
SOFTSOL (I) ,20231006,197.00,200.90,197.00,200.90,415
SUBEX LTX   ,20231006,32.48,32.48,31.59,31.76,393828
TRANSPORT CO,20231006,796.25,799.50,785.05,789.70,1609
PADMALAYA TE,20231006,3.84,3.84,3.84,3.84,14762
AKSH OPTIFIB,20231006,11.16,11.54,11.10,11.14,55736
VIRGOGLOB   ,20231006,7.84,7.84,7.84,7.84,7742
PICTURHOUSE ,20231006,6.26,6.27,5.92,6.19,6668
TRIVENI ENGG,20231006,383.95,385.00,378.25,382.10,19544
NAGPUR POWER,20231006,112.02,132.69,112.02,132.69,142475
DYNACONS SYS,20231006,747.90,765.80,711.00,765.60,22421
RAMCO INDS. ,20231006,181.20,183.00,174.00,180.35,14591
RAMCO  SYSTM,20231006,310.55,318.00,307.90,309.30,16081
TATA TELESER,20231006,98.59,100.20,96.77,99.72,411739
VIRINCHI    ,20231006,35.30,35.80,34.72,34.93,10312
WEPSOLN     ,20231006,29.70,29.70,29.70,29.70,147617
STER TECH   ,20231006,158.05,162.40,158.05,159.60,79120
TIPSINDUSTR ,20231006,310.50,311.50,306.30,309.40,1819
FIRSTFIN    ,20231006,5.10,5.35,5.10,5.35,1306
BABA ARTS   ,20231006,13.45,13.45,13.00,13.34,14988
TYCHE INDS  ,20231006,172.00,173.00,169.50,171.15,3068
PRITISHN COM,20231006,39.30,39.30,37.40,37.97,3460
INDIAN OVER.,20231006,47.25,47.34,45.31,46.26,8261885
TAJ GVK HOTL,20231006,238.95,249.00,235.70,242.60,85516
CREATIVE EYE,20231006,4.29,4.29,4.00,4.05,5047
KONNDOR     ,20231006,7.58,7.58,7.58,7.58,770
UMESL       ,20231006,6.50,6.50,6.50,6.50,509
USGTECH     ,20231006,7.80,7.95,7.80,7.95,45393
SAVEN TECHNO,20231006,49.80,49.80,48.00,49.06,22299
AVANTEL LTD ,20231006,287.70,287.70,252.20,271.85,534168
MOSCHIP     ,20231006,89.40,89.40,87.20,87.47,261404
MEGASOFT LTD,20231006,46.84,46.84,46.84,46.84,13153
TRANSCORP IN,20231006,30.56,31.39,30.15,30.61,3132
VISESH INFO.,20231006,0.48,0.48,0.47,0.48,2489874
MID-DAY MULT,20231006,6.25,6.25,6.25,6.25,10301
GENUSPRIME  ,20231006,15.89,15.89,14.89,15.20,1426
UNITD SPR   ,20231006,1022.90,1027.20,1008.60,1024.15,15978
SANINFRA    ,20231006,76.55,79.50,75.50,78.61,94391
T. SPIRITUAL,20231006,1.43,1.43,1.43,1.43,2000
SHALIMAR WIR,20231006,19.25,19.85,19.25,19.85,5352
FAZE3AUTO   ,20231006,64.00,67.20,62.10,64.77,3950
PONNI SUG(ER,20231006,423.60,428.30,421.00,423.15,404
PUNJAB NATIO,20231006,77.50,78.20,76.01,76.75,5289803
ORACLE FIN  ,20231006,4021.05,4110.45,4021.05,4102.60,903
HAZ MUL PRO ,20231006,121.45,124.00,118.95,120.00,46605
KAMAHOLDING ,20231006,15582.00,15983.00,15582.00,15908.30,5125
UNION BANK L,20231006,105.40,107.60,103.90,105.30,1541091
UNITED BREWA,20231006,1555.00,1570.10,1551.00,1561.05,3076
NOIDA-TOLL B,20231006,8.05,8.05,7.61,7.84,98763
BALMER LA.IN,20231006,403.25,404.90,401.70,402.00,20327
POKARNA LTD ,20231006,478.30,484.15,473.55,483.15,18516
RADICOKHAIT ,20231006,1209.95,1223.75,1196.00,1219.50,14042
MARUTISUZUK ,20231006,10250.05,10333.40,10249.35,10300.65,6122
RAJAPAMILLS ,20231006,819.90,845.00,796.05,813.60,4389
NAVIN FLUORI,20231006,3748.95,3748.95,3699.95,3718.85,17536
BAG FIL MED ,20231006,5.54,5.54,5.33,5.43,24979
SUPRAJIT ENG,20231006,391.00,394.05,389.00,390.60,7879
TVSELE      ,20231006,351.00,353.65,349.75,350.40,1445
INDRA GAS   ,20231006,458.00,463.10,457.00,460.15,46516
PALRED      ,20231006,148.95,148.95,146.45,146.45,129
PETRONET LNG,20231006,232.00,233.15,229.25,230.35,51404
PTC INDIA   ,20231006,134.80,139.40,134.40,138.55,112091
BANK MAHA   ,20231006,49.00,49.30,47.93,48.52,3569638
RK FORGINGS ,20231006,631.10,654.10,631.10,652.85,4130
JAIPRA      ,20231006,11.28,11.44,11.16,11.22,2424618
ULTRATECH CM,20231006,8167.10,8235.95,8156.55,8205.10,7944
TCS LTD.    ,20231006,3590.00,3634.25,3576.95,3620.20,251185
NTPC LTD    ,20231006,233.95,237.40,233.60,235.75,1087048
JBM AUTO    ,20231006,1293.10,1313.95,1281.50,1295.50,4190
INDOCO REM  ,20231006,328.00,333.70,328.00,332.65,7634
IMPEX       ,20231006,3.25,3.25,3.15,3.15,10194
MORARJETEX  ,20231006,22.05,24.00,21.90,23.19,84428
JINDALPH    ,20231006,539.95,539.95,514.90,515.30,565
POCL        ,20231006,489.55,489.55,469.00,470.05,2189
MCNALLYB    ,20231006,2.93,3.15,2.93,3.15,30173
MAN DRUGORG ,20231006,101.80,103.25,100.40,102.05,8262
SHOPPER STOP,20231006,680.00,681.95,665.85,670.15,1726
BEEYU OVERSE,20231006,2.88,2.88,2.88,2.88,7425
NECTAR LIFE ,20231006,24.90,24.90,23.80,24.06,10151
MSP STEEL   ,20231006,19.53,19.53,18.77,18.77,2575460
SPL INDS    ,20231006,73.90,73.90,71.40,72.33,20239
KARNATAKA BK,20231006,246.95,249.50,243.30,247.75,132877
MCLEOD RUSSE,20231006,20.60,20.85,20.35,20.51,45677
FACOR ALLOYS,20231006,7.72,8.29,7.51,7.99,1501399
RANE MADRAS ,20231006,864.90,877.85,853.70,870.55,2493
SUZLONENERGY,20231006,28.94,29.82,28.44,29.14,42582846
RENUKA SUGAR,20231006,54.01,54.85,53.62,53.87,343336
KM SUGARMILL,20231006,35.17,35.66,35.00,35.04,43759
BANNARI AMMA,20231006,47.60,48.15,47.20,47.76,1934
PBA INFRASTR,20231006,8.54,8.70,8.27,8.57,20284
EVEREST KANT,20231006,115.05,119.00,115.05,116.70,27759
KERNEX MICRO,20231006,470.00,479.80,466.00,476.25,8466
REPRO INDIA ,20231006,744.60,763.90,744.60,759.05,312
PVRINOX     ,20231006,1709.95,1718.00,1694.60,1704.30,6942
RADHA MADHAV,20231006,1.99,1.99,1.95,1.95,1012
BARTRONICSIN,20231006,11.87,11.87,11.87,11.87,55090
NITINSPINNER,20231006,284.80,285.65,279.05,281.45,4429
ROYALORCH   ,20231006,307.45,341.85,306.95,329.30,18769
ENT NETWORK ,20231006,181.50,181.75,176.00,176.65,16596
CELLA       ,20231006,8.45,8.60,8.21,8.60,4598
GUJ PETRONET,20231006,290.30,291.15,285.30,289.40,37156
JAGRAN PRAK ,20231006,101.90,103.80,101.90,102.97,2490
SADBHAV ENGG,20231006,15.91,15.91,15.91,15.91,198230
REL COM LTD ,20231006,1.74,1.74,1.71,1.72,808907
SAKUMA EXPO ,20231006,17.07,17.26,16.45,16.99,160052
KEC INTERN  ,20231006,674.05,690.00,674.05,685.20,14801
GILLA ARBUT ,20231006,104.60,108.10,103.00,105.15,25759
INDOTECHTR  ,20231006,438.00,438.00,432.00,437.90,187
M&M FINANSER,20231006,289.95,293.20,287.00,288.85,85996
NITCO TILES ,20231006,20.79,20.85,19.50,19.66,67285
MPDL        ,20231006,26.15,28.59,26.15,28.35,1657
SOLAR IND   ,20231006,5089.95,5200.00,4934.20,5152.10,3766
STL GLOBAL  ,20231006,15.21,15.90,15.21,15.74,2053
KEWAL KIRAN ,20231006,703.00,757.35,703.00,748.30,13978
SUN TVNET   ,20231006,639.80,639.80,627.60,630.65,49423
GODAWARI POW,20231006,606.85,609.65,593.00,604.85,19608
RSYSTEMINT  ,20231006,507.35,518.55,505.20,508.05,1464
PAUSHAKLTD  ,20231006,6292.00,6329.95,6250.00,6269.15,1640
GTN TEXTILE ,20231006,11.60,12.36,11.60,12.24,5597
INDICAP     ,20231006,44.00,45.39,44.00,44.50,6503
PRIME FOCUS ,20231006,95.00,97.65,94.81,96.71,3962
TECH MAH    ,20231006,1205.60,1223.20,1205.60,1216.20,124027
CIEINDIA    ,20231006,472.15,480.00,468.30,471.25,10152
VOLTAMP TRAN,20231006,4506.70,4531.00,4406.55,4433.05,1167
HOV SERVICES,20231006,57.50,61.88,55.75,58.41,13095
JHS SVEN    ,20231006,21.80,22.44,21.78,22.02,10751
GTL INFRAST ,20231006,1.06,1.06,1.02,1.03,15573891
INFO EDGE   ,20231006,4221.00,4228.00,4181.35,4211.05,7069
SUTLEJ TEXT ,20231006,57.90,58.30,56.55,56.85,24662
RUCHIRA PAP ,20231006,144.00,144.05,141.55,142.85,18324
NTWK MED INV,20231006,73.31,75.85,72.00,72.47,532466
CAMBRIDGE   ,20231006,61.20,62.89,61.20,62.87,6093
TECHNOCRAFT ,20231006,2020.65,2037.55,1998.20,2026.50,1193
AI CHAMPDNY ,20231006,39.97,40.78,37.27,40.00,941
POWER FINAN ,20231006,241.80,248.25,238.20,246.35,641290
TRANSWARRANT,20231006,10.01,11.79,10.01,10.02,28065
INDIAN BANK ,20231006,434.85,434.85,423.25,425.85,45590
SMS PHARMACE,20231006,116.10,124.90,116.10,123.15,4241
ORIENTAL    ,20231006,7.24,7.25,7.11,7.13,11256
ELAND       ,20231006,6.35,6.35,5.70,6.19,27504
JAGJANANI   ,20231006,11.69,11.69,11.69,11.69,22403
RAJ TELE    ,20231006,50.92,51.60,50.00,50.45,3978
PAGE INDUSTR,20231006,39485.75,39537.75,39157.95,39421.30,403
LEHAR       ,20231006,170.10,172.95,169.60,172.95,14375
INDBUL REAL ,20231006,80.50,83.05,79.60,82.51,901349
SAHYA INDU  ,20231006,431.10,435.40,420.00,424.00,1529
SREE RAYALA ,20231006,589.40,605.80,589.40,600.35,4131
HILTON MET  ,20231006,159.70,159.70,152.95,157.95,3956
MIC ELECTRON,20231006,30.99,31.51,29.90,31.02,744403
INSECTCID   ,20231006,522.70,522.70,505.15,512.75,4256
HARYA CAPFIN,20231006,89.00,95.00,89.00,92.89,2678
HGSL        ,20231006,1004.75,1007.40,999.00,999.30,2016
SUNPHA ADV  ,20231006,232.05,235.75,230.80,232.25,14133
HOUSING DEV ,20231006,3.26,3.26,3.19,3.26,632178
ALLIED DIGIT,20231006,127.90,128.00,126.00,126.45,5669
SIR SHADI LA,20231006,145.00,145.00,137.55,138.20,390
OMAXE LTD   ,20231006,75.00,75.75,72.00,72.46,16425
SEL MANUF   ,20231006,113.25,113.25,113.25,113.25,10847
ASIAN GRANIT,20231006,68.90,69.80,66.61,66.98,165825
K.P.R. MILL ,20231006,756.95,756.95,732.60,738.20,14386
TAKE SOLUT  ,20231006,21.52,21.78,21.40,21.75,21755
PURAVANKARA ,20231006,128.40,128.80,126.45,127.60,47580
VTM LTD     ,20231006,59.60,61.30,59.25,59.68,5452
IWIND ENERGY,20231006,13.55,13.60,13.05,13.53,13708
MAGNUM VENT ,20231006,40.45,40.45,38.65,39.96,1821
KAVERI SEED ,20231006,614.30,614.30,599.10,602.60,1662
SUPREME INFR,20231006,26.68,26.68,25.67,25.67,5050
ILFSENGG    ,20231006,20.23,20.23,20.23,20.23,76250
PARLEIND    ,20231006,7.20,7.48,7.20,7.30,72197
RELIGARE ENT,20231006,239.00,240.90,235.00,239.35,72157
BARAK VALL  ,20231006,39.75,39.90,38.50,38.50,2430
RATHI BARS  ,20231006,25.00,26.00,24.61,24.83,77844
KAUSHAL INFR,20231006,8.88,8.90,8.80,8.90,223682
MANAKSIA LTD,20231006,141.85,141.85,137.55,139.50,9869
PORWAL AUTO ,20231006,44.80,44.90,40.80,40.87,32738
J KUMAR INFR,20231006,429.50,435.00,429.50,433.60,7205
KNR CONST   ,20231006,284.95,286.20,281.55,282.30,25048
IRB INFRA   ,20231006,31.20,32.65,30.95,32.48,2334426
GSS INFOTECH,20231006,220.05,220.05,214.05,214.85,1641
V GUARD IND ,20231006,295.00,296.20,289.50,291.95,26304
GOKAK TEXTI ,20231006,44.23,44.23,44.23,44.23,49
TITAGARH    ,20231006,781.00,800.00,765.40,770.60,146029
KIRI DYES   ,20231006,269.85,270.25,268.00,269.40,2827
ABML        ,20231006,83.84,85.00,78.45,83.34,96328
JAIBALA IND ,20231006,500.00,507.00,495.00,506.70,38074
BAJAJ FINSE ,20231006,1560.80,1639.90,1549.30,1632.80,230705
GOKUL REFOIL,20231006,39.41,40.14,38.96,39.60,122774
RPG LIFESCI ,20231006,1274.80,1278.10,1267.00,1272.50,695
NIRAJ CEMENT,20231006,40.50,40.50,37.49,38.25,14171
RANE BRAKE  ,20231006,800.05,825.00,800.05,807.65,1459
RANE ENGVL  ,20231006,303.30,303.30,303.30,303.30,21
BAFNA PHARMA,20231006,94.58,94.58,90.00,93.92,2195
CHL LTD     ,20231006,25.83,26.76,25.50,26.70,682
SEJAL       ,20231006,233.00,244.00,230.00,239.40,3795
LEHIL       ,20231006,82.25,82.26,82.25,82.26,205
LANDMRK PRO ,20231006,7.07,7.12,6.85,7.03,9364
SICAGEN IND ,20231006,42.48,42.73,41.41,42.29,21692
SIMPLEX PAP ,20231006,1088.95,1088.95,1000.10,1030.00,23
INDIAN MET  ,20231006,415.60,425.00,414.20,424.00,20648
GI ENGINERG ,20231006,11.80,11.80,11.25,11.73,74636
VEDAVAAG    ,20231006,51.81,52.84,50.57,51.15,59993
MANJEERA    ,20231006,31.50,31.50,31.50,31.50,88
MOLDTKPACK  ,20231006,900.00,900.00,888.00,889.55,9272
MAH HOLIDAY ,20231006,397.15,439.00,397.15,433.35,81901
RAJ OIL     ,20231006,45.75,46.57,44.50,46.57,5610
BENGLA& ASM ,20231006,5605.00,5669.15,5570.00,5626.05,662
SURYAMBA SP ,20231006,172.20,176.00,167.10,174.15,1672
OIL INDIA   ,20231006,295.25,297.00,291.00,295.70,25741
BHILWRA TEC ,20231006,26.30,27.18,26.15,26.54,39848
SH PRECOTED ,20231006,13.56,14.70,13.56,13.56,220
ESSAR SECU  ,20231006,9.01,9.63,8.81,9.63,11295
VASCON ENG  ,20231006,70.94,75.05,70.36,72.64,1619195
THANGAMAYIL ,20231006,1333.90,1341.00,1307.70,1329.70,13201
HATHWAY CAB ,20231006,21.20,21.27,20.45,20.61,1528225
SUNDARAMMUL ,20231006,3.49,3.50,3.37,3.44,286805
CORO ENGG   ,20231006,36.18,36.18,36.11,36.11,2534
TAMBOLIIN   ,20231006,172.95,172.95,163.25,170.05,6515
INTRASOFT   ,20231006,144.00,144.00,132.30,133.60,6412
KCP SUGAR IN,20231006,36.61,36.61,35.59,35.90,25976
KIRLOSKAR EL,20231006,121.70,126.05,119.50,126.05,248835
SATCH       ,20231006,3.37,3.37,3.37,3.37,178753
TARAPUR TRA ,20231006,4.60,4.64,4.58,4.64,6124
KRITI NUTRI ,20231006,73.98,73.98,72.60,72.61,1747
GKB OPHTHA  ,20231006,101.70,102.00,98.00,99.05,6324
HDFCGOLD    ,20231006,50.31,50.31,49.64,49.75,55107
RAMKY INFRA ,20231006,587.35,591.00,577.85,585.55,9813
SEATV       ,20231006,3.48,3.48,3.48,3.48,24
VATECH WABA ,20231006,456.30,462.45,453.60,460.15,27916
OBEROI REAL ,20231006,1095.00,1118.00,1074.00,1112.00,82355
SHAH        ,20231006,2.83,2.83,2.76,2.78,502629
RDB REALTY  ,20231006,60.45,63.00,57.30,61.24,40069
MOIL LTD    ,20231006,214.60,217.00,214.00,215.35,11438
KESAR TERMI ,20231006,59.90,60.00,55.04,55.05,29217
KIRLOIL ENG ,20231006,539.95,539.95,526.25,529.40,10941
RAVI KUMAR  ,20231006,18.70,18.70,18.25,18.25,9195
PUNJABNSIND ,20231006,46.12,46.12,44.70,45.41,240667
KALYANI INV ,20231006,2939.70,2986.95,2929.80,2957.80,200
SUMMIT SECU ,20231006,993.00,993.00,980.00,982.00,1751
INNO INVEST ,20231006,28.00,28.56,27.44,28.56,1816
OMKAR SPC   ,20231006,10.45,10.97,10.45,10.97,20631
JUBILNT IND ,20231006,650.00,660.95,642.70,658.25,1104
TEXMACO RAIL,20231006,132.95,133.85,129.30,130.40,160829
FINEOTEX  CH,20231006,316.45,322.65,306.55,320.80,57302
ZEN TECH    ,20231006,744.00,744.00,727.00,728.25,18408
PTCFIN SER  ,20231006,28.48,28.78,28.00,28.36,80008
CIL NOVA    ,20231006,23.15,23.45,22.60,22.78,2418
VMS INDUSTR ,20231006,33.29,33.29,33.29,33.29,25549
KARMA ENERG ,20231006,49.87,49.87,49.00,49.87,6970
RUSHIL DECOR,20231006,277.15,282.80,277.00,280.70,1914
ENKEI WHEEL ,20231006,592.10,609.90,592.10,595.95,529
KRIINFRA    ,20231006,2.87,2.87,2.87,2.87,358
LNT FH      ,20231006,131.55,138.45,131.25,137.55,2122621
RUPA & CO   ,20231006,262.00,275.00,261.35,270.95,25577
TD POWER    ,20231006,259.90,259.90,252.00,254.65,17703
ALEM PHARMA ,20231006,778.95,785.00,771.00,775.40,5460
VASWANI IND ,20231006,27.25,28.80,27.20,27.26,13676
PG ELECTRO  ,20231006,1779.95,1843.95,1779.95,1809.70,1969
LESHAIND    ,20231006,4.23,4.23,4.11,4.19,198817
RDB RASAYAN ,20231006,115.80,117.80,113.20,116.75,6048
TIJARIA PPL ,20231006,5.60,5.93,5.60,5.75,1992
TRIVENITURB ,20231006,427.75,427.75,412.95,414.95,7856
LICMFGOLD   ,20231006,5205.50,5205.50,5200.00,5200.00,9
FERVENTSYN  ,20231006,19.76,20.98,19.07,20.95,2638
TSIL        ,20231006,123.20,123.20,123.20,123.20,96717
TERASOFTWARE,20231006,46.31,46.31,46.31,46.31,212
PMCFIN      ,20231006,1.73,1.73,1.68,1.70,575089
FUT SOL     ,20231006,54.15,59.82,54.15,55.61,141
AIML        ,20231006,28.89,29.30,27.71,28.85,22089
MCX LTD     ,20231006,1959.95,2051.00,1948.55,2039.05,168227
OLYMPIC     ,20231006,3.66,3.80,3.48,3.80,4117
MAXHEIGHTS  ,20231006,40.10,40.25,40.10,40.25,1293
TBZ LTD     ,20231006,112.60,119.15,110.00,117.15,220197
LOOKS       ,20231006,5.35,5.35,5.30,5.35,5101
SPECIALITY R,20231006,197.40,205.45,197.40,203.55,2117
SAMPANN     ,20231006,15.23,15.23,15.23,15.23,6096
AMTL        ,20231006,31.11,31.11,31.11,31.11,20034
WAAREERTL   ,20231006,1400.00,1409.95,1366.10,1381.50,24257
JUPITER INFO,20231006,22.50,22.75,21.75,22.29,8924
VINAYAK POL ,20231006,22.64,23.77,22.00,22.01,1530
PROZONER    ,20231006,31.49,31.49,30.26,31.02,163807
SRG HFL     ,20231006,258.85,260.90,252.15,255.90,211
COMFORT COM ,20231006,17.00,19.49,16.51,18.58,120250
CASPIAN     ,20231006,31.90,33.49,31.50,33.49,25107
AERPACE     ,20231006,11.37,11.37,11.36,11.37,24963
VIRTUAL GLO ,20231006,1.04,1.04,1.01,1.03,622701
ZUARI AGRO  ,20231006,154.90,155.80,154.20,155.45,5192
STEEL EXCH  ,20231006,9.48,9.48,8.64,8.80,759665
TRIO MERCAN ,20231006,0.71,0.73,0.68,0.72,95239
CDG         ,20231006,40.72,40.72,40.72,40.72,13
NIBE        ,20231006,563.40,563.40,563.40,563.40,4024
MUKTA       ,20231006,3.30,3.30,3.25,3.25,2613
MYSTICELE   ,20231006,3.46,3.46,3.37,3.46,7285
COM FINCAP  ,20231006,8.40,8.60,8.27,8.45,117870
SBISENSEX   ,20231006,711.90,712.25,706.02,712.11,10846
LAKHOTIA POL,20231006,38.50,38.50,38.50,38.50,11
GCM SECU    ,20231006,1.34,1.36,1.31,1.32,224824
NRB IND BEA ,20231006,31.16,31.89,31.12,31.89,19252
KIFS FSL    ,20231006,145.20,148.35,145.20,147.90,153
SREELEATHER ,20231006,245.70,246.70,240.60,244.30,669
SHARDA MOTOR,20231006,974.05,985.55,967.55,971.45,3487
SV GLOBAL   ,20231006,86.57,91.70,86.57,88.18,7140
OONE        ,20231006,15.20,15.40,15.05,15.20,10610
IFINSEC     ,20231006,29.06,29.56,29.06,29.56,97
BRAHM INFRA ,20231006,44.99,47.00,43.26,46.63,93519
QUEST SOFTEC,20231006,71.94,71.94,68.15,69.01,3596
KHOOBSURAT  ,20231006,1.19,1.24,1.18,1.21,216875
MMLF        ,20231006,67.00,67.00,66.08,66.08,15000
ESSENTIA    ,20231006,6.16,6.16,6.16,6.16,98457
JULIEN      ,20231006,24.40,24.40,24.40,24.40,235
TIGER LOGS  ,20231006,410.40,430.00,407.90,423.90,14098
JKAGRI GEN  ,20231006,459.70,459.70,441.05,443.35,964
FUTLIF FAS  ,20231006,3.12,3.12,3.12,3.12,44620
TRIMURTHI   ,20231006,8.50,8.90,8.50,8.90,1657
PVVINFRA    ,20231006,17.59,17.59,16.03,16.22,18296
VCU DATA    ,20231006,5.87,5.98,5.84,5.89,17347
INDRENEW    ,20231006,25.47,25.47,25.47,25.47,14907
JIN POLY INV,20231006,541.90,541.90,526.55,529.35,669
INTEGRA TELE,20231006,10.67,12.05,10.67,11.44,92903
CAPTAIN POLY,20231006,26.70,26.70,25.56,26.07,70159
ARNOLD HOLD ,20231006,18.79,19.20,18.12,18.79,4402
SUNIL HEALTH,20231006,52.39,52.89,51.13,52.34,2846
RCI IND     ,20231006,3.41,3.41,3.41,3.41,200
SUYOG TELE  ,20231006,737.95,759.00,723.55,742.95,52995
CHEMTECH IND,20231006,51.94,54.04,51.94,54.04,89182
TAAZAINT    ,20231006,13.96,14.65,13.92,14.52,16412
VIAANINDUS  ,20231006,0.64,0.69,0.63,0.63,118477
DENIS CHEM  ,20231006,105.55,109.00,105.50,106.80,3196
POLYMAC     ,20231006,32.70,32.95,32.30,32.41,44800
UNISHIRE    ,20231006,1.68,1.68,1.68,1.68,10000
ETT LTD     ,20231006,18.90,19.48,18.90,18.90,62916
HANSUGAR    ,20231006,7.74,7.74,7.34,7.36,38093
KIRAN VYPAR ,20231006,152.60,155.90,150.55,150.95,1028
RACE        ,20231006,267.00,267.00,247.95,249.40,982
MANGALAM IND,20231006,3.91,4.00,3.87,3.94,846562
VFL         ,20231006,1.91,1.99,1.87,1.95,17249
PHOENIX TN  ,20231006,72.30,72.30,69.00,69.00,76
INFRONICS SY,20231006,38.60,38.60,35.91,36.64,3083
HARIA APL   ,20231006,5.49,5.65,5.30,5.54,66529
VASUPRADA   ,20231006,80.00,80.00,73.15,78.50,121
RNB DENIMS  ,20231006,38.30,38.31,36.41,37.21,19323
GOLD LINE   ,20231006,0.60,0.63,0.57,0.63,1758502
SHARP INV   ,20231006,0.71,0.72,0.71,0.72,73514
RESPONS INF ,20231006,38.50,38.50,38.50,38.50,10
GCM CAPI    ,20231006,8.90,9.36,8.72,9.27,20000
AFEL        ,20231006,5.35,5.35,4.90,5.00,78242
WEST LEIRES ,20231006,181.45,181.45,172.40,172.40,309
NAM SEC     ,20231006,61.41,61.41,56.00,60.00,144
MAESTROS ELE,20231006,103.88,103.88,98.00,100.38,5891
SPS         ,20231006,73.50,73.50,73.50,73.50,1
JACKSON     ,20231006,0.37,0.37,0.37,0.37,4952
MONEYBOXX   ,20231006,200.05,203.50,188.20,190.80,19074
WORTH INV   ,20231006,78.27,78.27,70.83,70.83,332
QUASAR      ,20231006,28.61,28.62,28.61,28.62,1573
TPROJECT    ,20231006,3.13,3.13,3.13,3.13,2385
AMARSEC     ,20231006,55.55,55.55,51.01,52.05,7222
CTL         ,20231006,36.50,37.09,34.63,36.93,34959
TARINI      ,20231006,11.83,11.83,11.83,11.83,51000
YAANENT     ,20231006,24.99,25.00,24.55,24.99,293
JTAPARIA    ,20231006,52.37,52.37,52.37,52.37,8282
RLFL        ,20231006,0.89,0.89,0.86,0.86,14104
GOLDCOINHF  ,20231006,6.45,6.45,5.91,6.01,2147
BANSAL ROOF ,20231006,107.45,111.95,105.25,107.20,7141
JAMESWARREN ,20231006,251.60,257.60,247.30,251.05,1059
VISTARAMAR  ,20231006,275.00,279.95,270.00,273.85,1542
FRUTION     ,20231006,50.00,51.00,50.00,51.00,2809
TRIVENI ENT ,20231006,2.36,2.49,2.30,2.31,631061
QUANTBUILD  ,20231006,2.80,3.07,2.80,3.07,6185
TTIENT      ,20231006,15.20,15.40,14.60,14.84,27041
TOYAMSL     ,20231006,6.62,6.69,6.32,6.50,1157832
GAJANANSEC  ,20231006,38.90,38.90,35.20,38.90,746
UNISON      ,20231006,22.40,22.45,21.83,22.17,13599
RTFL        ,20231006,31.65,31.65,31.65,31.65,102
VRL         ,20231006,200.00,202.00,192.10,193.35,1264
QGO         ,20231006,48.60,50.85,46.20,49.80,3884
NAYSAA      ,20231006,192.00,194.95,190.00,194.65,6941
CITYONLINE  ,20231006,4.15,4.15,3.95,3.95,1837
SENSEXBEES  ,20231006,732.00,736.98,720.22,736.00,984
ULTRACAB    ,20231006,20.00,20.10,19.50,19.74,1495262
RCCL        ,20231006,36.00,36.49,35.21,36.19,621
ETIL        ,20231006,8.45,8.77,8.41,8.65,14960
ATISHAY     ,20231006,40.95,40.95,38.80,38.93,4848
SANGAMFIN   ,20231006,63.81,63.81,57.80,63.81,1182
DHABRIYA    ,20231006,335.00,338.00,330.00,335.60,6679
HANMAN      ,20231006,2.27,2.27,2.07,2.07,8400
VGCL        ,20231006,67.91,70.00,65.01,68.07,1706
CEINSYSTECH ,20231006,280.00,287.50,273.20,281.00,140360
CRANE INFRA ,20231006,21.58,21.58,21.58,21.58,727
NIYOGIN     ,20231006,69.31,72.07,68.71,72.07,163751
KALYANCAP   ,20231006,19.69,19.69,18.19,18.89,92526
CIL         ,20231006,30.15,30.15,30.15,30.15,20
GBFL        ,20231006,5.57,5.76,5.57,5.57,6060
GILADAFINS  ,20231006,13.54,13.69,12.83,13.25,25107
JETINFRA    ,20231006,9.10,10.02,9.10,10.02,12000
SAPPL       ,20231006,285.05,298.95,285.05,291.00,2399
AANCHALISP  ,20231006,10.00,10.31,9.90,10.10,40038
CAPPIPES    ,20231006,23.10,24.20,23.01,24.20,220240
KAIZENAGRO  ,20231006,11.70,12.12,11.03,12.10,6434
JMJFIN      ,20231006,18.88,19.82,18.88,19.82,5058
JSTL        ,20231006,54.80,58.78,54.25,57.68,3914
ICL         ,20231006,38.90,38.90,38.90,38.90,34
SCC         ,20231006,3.60,3.92,3.60,3.92,23025
PANAFIC     ,20231006,1.07,1.09,1.04,1.08,153808
MYMONEY     ,20231006,11.03,11.03,11.03,11.03,1
CSL         ,20231006,5.20,5.20,5.05,5.18,34036
NEXUSSURGL  ,20231006,11.99,12.75,11.99,12.01,5758
SELLWIN     ,20231006,11.29,11.29,10.50,10.51,16762
GALADAFIN   ,20231006,12.87,12.87,12.87,12.87,20
EMERALD     ,20231006,18.71,19.34,18.62,18.77,19975
MKEXIM      ,20231006,111.00,113.20,109.30,110.25,10402
MCLOUD      ,20231006,443.10,452.80,442.20,452.40,371687
OCTAL       ,20231006,18.40,18.40,17.25,17.33,441
MIHIKA      ,20231006,24.10,25.20,24.10,25.19,18553
KANCHI      ,20231006,425.00,438.95,421.20,424.05,9419
DHUN TEAIND ,20231006,222.05,225.70,221.65,224.75,230
VANICOM     ,20231006,13.30,13.35,13.00,13.00,335
VINCOFE     ,20231006,25.90,26.30,25.89,25.89,26018
RAFL        ,20231006,220.00,230.00,220.00,229.00,3125
COSYN       ,20231006,36.00,36.22,34.57,34.74,15802
SOFCOM      ,20231006,65.00,67.94,62.70,64.31,3279
NAPL        ,20231006,116.50,116.50,116.50,116.50,2
KARNAVATI   ,20231006,2.04,2.04,1.90,2.00,305805
ABHIFIN     ,20231006,22.94,22.94,20.76,20.98,10
MERCANTILE  ,20231006,22.68,23.00,22.06,22.45,4160
SONAL       ,20231006,88.50,88.50,87.50,87.74,805
